IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.209.115.6,2087,0,true,AMS,Europe,Amsterdam,161,3.91
8.211.1.4,80,0,false,FRA,Europe,Frankfurt,176,3.91
47.88.87.57,2083,0,true,SJC,North America,San Jose,179,3.91
8.209.99.141,2082,2082,false,FRA,Europe,Frankfurt,181,3.91
8.209.81.84,2082,2082,false,AMS,Europe,Amsterdam,163,3.91
8.219.153.143,8880,0,false,SIN,Asia Pacific,Singapore,20,3.91
8.219.228.186,80,0,false,SIN,Asia Pacific,Singapore,46,3.91
8.219.167.65,8443,0,true,SIN,Asia Pacific,Singapore,112,3.90
8.211.0.187,8443,0,true,FRA,Europe,Frankfurt,168,3.90
8.209.109.15,2095,0,false,FRA,Europe,Frankfurt,165,3.90
47.88.105.98,2053,0,true,SJC,North America,San Jose,454,3.90
47.74.7.72,2052,2052,false,NRT,Asia Pacific,Tokyo,342,3.90
8.209.79.2,2083,0,true,FRA,Europe,Frankfurt,185,3.90
47.254.141.27,2095,0,false,FRA,Europe,Frankfurt,154,3.90
8.209.117.108,443,80,true,FRA,Europe,Frankfurt,191,3.90
47.74.36.154,8080,8080,false,NRT,Asia Pacific,Tokyo,345,3.90
8.209.67.243,2087,0,true,FRA,Europe,Frankfurt,279,3.90
8.209.109.168,2083,2083,true,FRA,Europe,Frankfurt,171,3.90
47.74.34.31,2082,2082,false,NRT,Asia Pacific,Tokyo,373,3.90
8.209.110.146,2086,0,false,FRA,Europe,Frankfurt,199,3.90
8.209.110.182,2083,0,true,FRA,Europe,Frankfurt,169,3.90
47.74.13.94,8880,8880,false,NRT,Asia Pacific,Tokyo,367,3.90
8.209.91.163,8080,0,false,FRA,Europe,Frankfurt,155,3.90
47.254.92.219,8080,8080,false,SJC,North America,San Jose,180,3.90
8.209.91.80,8080,0,false,FRA,Europe,Frankfurt,186,3.90
8.209.110.74,2096,0,true,FRA,Europe,Frankfurt,242,3.90
8.209.96.196,2086,2086,false,FRA,Europe,Frankfurt,179,3.90
47.89.228.189,2082,0,false,SJC,North America,San Jose,191,3.89
8.209.115.35,2082,2082,false,FRA,Europe,Frankfurt,178,3.89
47.89.208.69,2052,0,false,SJC,North America,San Jose,375,3.89
8.209.73.76,2095,0,false,FRA,Europe,Frankfurt,175,3.89
8.209.76.157,2083,0,true,FRA,Europe,Frankfurt,166,3.89
8.211.0.169,2053,0,true,FRA,Europe,Frankfurt,191,3.89
47.88.106.22,2086,2086,false,SJC,North America,San Jose,474,3.89
8.209.101.213,8080,0,false,FRA,Europe,Frankfurt,200,3.89
47.245.37.29,443,80,true,NRT,Asia Pacific,Tokyo,186,3.89
47.251.5.232,443,80,true,SJC,North America,San Jose,313,3.89
47.251.36.182,2096,0,true,SJC,North America,San Jose,404,3.89
8.209.112.109,2082,0,false,FRA,Europe,Frankfurt,172,3.89
8.211.5.247,2053,0,true,FRA,Europe,Frankfurt,205,3.89
47.254.28.167,8080,0,false,SJC,North America,San Jose,387,3.89
8.209.73.188,8080,0,false,FRA,Europe,Frankfurt,194,3.89
8.209.109.168,2087,0,true,FRA,Europe,Frankfurt,161,3.89
47.74.52.104,2052,2052,false,NRT,Asia Pacific,Tokyo,326,3.89
47.91.3.87,8880,8880,false,NRT,Asia Pacific,Tokyo,377,3.89
8.219.161.129,2053,0,true,SIN,Asia Pacific,Singapore,59,3.89
47.245.58.175,2086,2086,false,NRT,Asia Pacific,Tokyo,357,3.89
47.251.52.122,8880,8880,false,SJC,North America,San Jose,181,3.88
8.211.0.248,8080,8080,false,FRA,Europe,Frankfurt,164,3.88
8.209.102.178,2086,2086,false,FRA,Europe,Frankfurt,183,3.88
47.89.194.174,8880,0,false,SJC,North America,San Jose,179,3.88
8.209.110.156,8080,0,false,FRA,Europe,Frankfurt,176,3.88
47.91.28.22,443,80,true,NRT,Asia Pacific,Tokyo,323,3.88
8.211.4.73,8080,0,false,FRA,Europe,Frankfurt,194,3.88
47.245.59.244,2096,0,true,NRT,Asia Pacific,Tokyo,195,3.88
8.219.117.98,2052,0,false,SIN,Asia Pacific,Singapore,7,3.88
8.209.85.182,2086,0,false,FRA,Europe,Frankfurt,173,3.88
8.209.115.204,80,0,false,FRA,Europe,Frankfurt,194,3.88
47.88.85.209,8443,0,true,SJC,North America,San Jose,179,3.88
47.252.24.149,443,0,true,IAD,North America,Ashburn,239,3.88
8.211.1.4,2087,0,true,FRA,Europe,Frankfurt,225,3.88
8.209.109.179,2053,0,true,FRA,Europe,Frankfurt,168,3.88
8.209.99.26,2082,0,false,FRA,Europe,Frankfurt,178,3.88
47.74.61.146,2052,0,false,NRT,Asia Pacific,Tokyo,340,3.88
8.209.100.26,2095,0,false,FRA,Europe,Frankfurt,176,3.88
8.211.3.204,443,0,true,FRA,Europe,Frankfurt,163,3.88
8.209.72.70,8443,0,true,FRA,Europe,Frankfurt,155,3.88
8.209.118.115,80,0,false,AMS,Europe,Amsterdam,183,3.87
8.209.74.33,443,0,true,FRA,Europe,Frankfurt,184,3.87
8.209.112.153,443,0,true,FRA,Europe,Frankfurt,184,3.87
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,3.87
47.89.218.41,443,0,true,SJC,North America,San Jose,199,3.87
8.219.67.50,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.87
8.209.116.203,8880,0,false,AMS,Europe,Amsterdam,189,3.87
8.209.83.41,2087,0,true,FRA,Europe,Frankfurt,186,3.87
8.211.4.73,2052,2052,false,FRA,Europe,Frankfurt,172,3.87
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,375,3.87
8.208.19.69,2053,0,true,LHR,Europe,London,171,3.87
8.219.66.156,8880,0,false,SIN,Asia Pacific,Singapore,13,3.87
8.209.99.2,2052,0,false,FRA,Europe,Frankfurt,177,3.87
8.209.73.114,2052,0,false,FRA,Europe,Frankfurt,182,3.87
8.209.66.63,2082,0,false,AMS,Europe,Amsterdam,161,3.87
47.88.77.61,2096,0,true,SJC,North America,San Jose,472,3.87
8.211.11.170,2052,2052,false,FRA,Europe,Frankfurt,173,3.87
47.251.40.241,8080,0,false,SJC,North America,San Jose,177,3.86
8.209.85.107,2086,2086,false,FRA,Europe,Frankfurt,173,3.86
8.209.97.99,2053,0,true,FRA,Europe,Frankfurt,191,3.86
8.211.3.185,8443,0,true,AMS,Europe,Amsterdam,180,3.86
47.254.85.233,8080,0,false,SJC,North America,San Jose,445,3.86
8.209.97.162,8880,0,false,FRA,Europe,Frankfurt,168,3.86
8.209.111.200,2096,0,true,FRA,Europe,Frankfurt,155,3.86
47.89.245.30,8880,0,false,SJC,North America,San Jose,186,3.86
8.209.66.164,8080,0,false,FRA,Europe,Frankfurt,169,3.86
47.245.9.18,2083,0,true,NRT,Asia Pacific,Tokyo,349,3.86
8.209.97.5,8880,8880,false,FRA,Europe,Frankfurt,175,3.86
8.209.119.217,2052,2052,false,AMS,Europe,Amsterdam,205,3.86
8.211.2.145,2095,2095,false,FRA,Europe,Frankfurt,167,3.85
8.209.107.155,2095,0,false,AMS,Europe,Amsterdam,175,3.85
47.74.6.241,8443,0,true,NRT,Asia Pacific,Tokyo,302,3.85
8.209.107.31,2053,0,true,AMS,Europe,Amsterdam,176,3.85
8.208.77.8,443,0,true,LHR,Europe,London,167,3.85
8.209.80.41,443,0,true,AMS,Europe,Amsterdam,200,3.85
8.209.112.198,2083,0,true,FRA,Europe,Frankfurt,240,3.85
8.209.100.83,8443,8443,true,FRA,Europe,Frankfurt,196,3.85
8.208.89.17,2052,0,false,LHR,Europe,London,195,3.85
8.219.111.147,2083,0,true,SIN,Asia Pacific,Singapore,41,3.85
47.74.41.52,2052,2052,false,NRT,Asia Pacific,Tokyo,320,3.85
8.209.96.2,2096,0,true,FRA,Europe,Frankfurt,180,3.85
47.236.0.17,80,80,false,SIN,Asia Pacific,Singapore,25,3.85
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,3.85
47.74.18.121,80,80,false,NRT,Asia Pacific,Tokyo,321,3.85
47.88.1.6,8080,0,false,SJC,North America,San Jose,475,3.85
8.209.116.131,443,0,true,FRA,Europe,Frankfurt,253,3.85
8.209.98.219,2096,0,true,FRA,Europe,Frankfurt,155,3.85
8.209.109.179,2082,2082,false,FRA,Europe,Frankfurt,154,3.84
8.222.222.64,8443,0,true,SIN,Asia Pacific,Singapore,34,3.84
8.209.113.233,443,0,true,FRA,Europe,Frankfurt,190,3.84
8.211.6.209,2096,0,true,FRA,Europe,Frankfurt,194,3.84
8.218.3.12,8880,0,false,HKG,Asia Pacific,Hong Kong,44,3.84
8.219.228.186,2053,0,true,SIN,Asia Pacific,Singapore,60,3.84
8.209.81.84,8443,0,true,FRA,Europe,Frankfurt,203,3.84
47.88.87.171,2096,0,true,SJC,North America,San Jose,182,3.84
47.245.9.228,80,80,false,NRT,Asia Pacific,Tokyo,242,3.84
47.74.54.1,2086,2086,false,NRT,Asia Pacific,Tokyo,358,3.84
47.89.195.193,2082,2082,false,SJC,North America,San Jose,181,3.84
8.209.98.70,2082,0,false,FRA,Europe,Frankfurt,238,3.84
47.89.195.193,8880,8880,false,SJC,North America,San Jose,419,3.84
8.209.110.124,8080,0,false,FRA,Europe,Frankfurt,176,3.84
47.89.218.105,2086,0,false,SJC,North America,San Jose,468,3.84
47.245.41.69,2052,2052,false,NRT,Asia Pacific,Tokyo,212,3.84
8.209.67.191,8443,0,true,FRA,Europe,Frankfurt,219,3.84
8.209.91.177,443,80,true,FRA,Europe,Frankfurt,195,3.84
8.209.90.242,8080,8080,false,FRA,Europe,Frankfurt,172,3.83
47.88.54.72,2095,0,false,SJC,North America,San Jose,461,3.83
8.209.76.1,80,0,false,FRA,Europe,Frankfurt,154,3.83
8.209.100.82,2052,2052,false,FRA,Europe,Frankfurt,165,3.83
8.209.119.20,2087,0,true,FRA,Europe,Frankfurt,240,3.83
8.209.96.196,8080,0,false,AMS,Europe,Amsterdam,162,3.83
8.209.108.248,2052,0,false,FRA,Europe,Frankfurt,182,3.83
8.209.73.76,2053,0,true,FRA,Europe,Frankfurt,169,3.83
8.209.82.32,80,0,false,FRA,Europe,Frankfurt,195,3.83
47.245.176.179,2083,0,true,FRA,Europe,Frankfurt,254,3.83
47.88.78.37,443,0,true,SJC,North America,San Jose,393,3.83
198.11.176.74,80,80,false,SJC,North America,San Jose,182,3.83
8.211.6.77,80,0,false,FRA,Europe,Frankfurt,180,3.83
47.245.15.39,2052,2052,false,NRT,Asia Pacific,Tokyo,366,3.83
8.209.88.232,2086,2086,false,FRA,Europe,Frankfurt,192,3.83
47.74.6.73,8443,0,true,NRT,Asia Pacific,Tokyo,228,3.83
8.209.112.109,8443,0,true,AMS,Europe,Amsterdam,194,3.83
47.74.13.239,2082,2082,false,NRT,Asia Pacific,Tokyo,290,3.83
8.219.228.186,2083,0,true,SIN,Asia Pacific,Singapore,70,3.83
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,3.83
8.209.115.172,2087,0,true,FRA,Europe,Frankfurt,176,3.83
8.209.97.49,2095,0,false,FRA,Europe,Frankfurt,190,3.83
8.209.101.176,443,0,true,FRA,Europe,Frankfurt,186,3.83
8.209.118.120,443,0,true,FRA,Europe,Frankfurt,174,3.83
8.209.64.250,8443,0,true,FRA,Europe,Frankfurt,168,3.83
8.209.113.144,2087,0,true,AMS,Europe,Amsterdam,343,3.83
47.245.42.210,8080,8080,false,NRT,Asia Pacific,Tokyo,343,3.83
8.209.72.248,2053,0,true,FRA,Europe,Frankfurt,173,3.83
47.74.6.73,2083,0,true,NRT,Asia Pacific,Tokyo,312,3.83
47.245.37.94,2095,2095,false,NRT,Asia Pacific,Tokyo,323,3.83
8.209.102.178,2053,0,true,FRA,Europe,Frankfurt,177,3.83
47.88.92.81,2087,0,true,SJC,North America,San Jose,385,3.83
8.211.3.185,2087,0,true,FRA,Europe,Frankfurt,193,3.83
8.209.73.101,2086,0,false,AMS,Europe,Amsterdam,197,3.82
8.209.109.131,2087,0,true,FRA,Europe,Frankfurt,192,3.82
8.209.240.227,2095,2095,false,NRT,Asia Pacific,Tokyo,371,3.82
47.89.231.126,8443,0,true,SJC,North America,San Jose,206,3.82
8.222.128.33,2095,0,false,SIN,Asia Pacific,Singapore,29,3.82
47.245.34.36,80,80,false,NRT,Asia Pacific,Tokyo,350,3.82
8.209.113.170,2087,0,true,FRA,Europe,Frankfurt,188,3.82
8.219.173.201,8880,0,false,SIN,Asia Pacific,Singapore,21,3.82
8.209.104.209,2086,0,false,FRA,Europe,Frankfurt,179,3.82
8.211.2.134,2096,0,true,FRA,Europe,Frankfurt,174,3.82
47.89.229.140,2082,2082,false,SJC,North America,San Jose,455,3.82
47.245.181.236,8443,0,true,FRA,Europe,Frankfurt,175,3.82
8.219.254.128,2083,0,true,SIN,Asia Pacific,Singapore,77,3.82
8.219.228.157,8443,0,true,SIN,Asia Pacific,Singapore,38,3.82
8.209.99.151,2096,2096,true,AMS,Europe,Amsterdam,184,3.82
47.251.12.84,2053,2053,true,SJC,North America,San Jose,495,3.82
8.209.119.217,8080,8080,false,FRA,Europe,Frankfurt,155,3.82
8.209.73.114,2096,0,true,FRA,Europe,Frankfurt,176,3.82
47.245.42.162,8080,8080,false,NRT,Asia Pacific,Tokyo,272,3.82
8.222.128.33,2053,0,true,SIN,Asia Pacific,Singapore,103,3.82
47.88.7.174,443,80,true,SJC,North America,San Jose,460,3.81
8.219.91.92,2095,0,false,SIN,Asia Pacific,Singapore,11,3.81
8.209.85.182,2095,0,false,AMS,Europe,Amsterdam,162,3.81
47.88.7.176,2053,2053,true,SJC,North America,San Jose,214,3.81
47.252.24.149,443,0,true,IAD,North America,Ashburn,274,3.81
8.209.243.137,443,80,true,NRT,Asia Pacific,Tokyo,361,3.81
47.89.229.76,2086,0,false,SJC,North America,San Jose,176,3.81
8.209.115.16,2053,2053,true,FRA,Europe,Frankfurt,154,3.81
47.88.2.14,2096,0,true,SJC,North America,San Jose,174,3.81
8.209.111.64,2052,2052,false,FRA,Europe,Frankfurt,182,3.81
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,369,3.81
47.88.3.236,8443,0,true,SJC,North America,San Jose,181,3.81
8.209.109.15,8880,0,false,FRA,Europe,Frankfurt,154,3.81
47.74.22.221,2087,0,true,NRT,Asia Pacific,Tokyo,372,3.81
8.209.76.157,2052,0,false,FRA,Europe,Frankfurt,155,3.81
8.209.242.25,2053,0,true,NRT,Asia Pacific,Tokyo,378,3.81
47.251.39.135,8880,8880,false,SJC,North America,San Jose,188,3.81
8.209.107.155,2052,2052,false,FRA,Europe,Frankfurt,182,3.81
8.219.155.255,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.81
8.209.91.80,8880,0,false,FRA,Europe,Frankfurt,169,3.81
47.89.216.143,2052,0,false,SJC,North America,San Jose,183,3.81
47.251.0.87,2082,2082,false,SJC,North America,San Jose,259,3.81
8.209.91.195,2083,0,true,FRA,Europe,Frankfurt,168,3.80
47.245.56.50,8080,8080,false,NRT,Asia Pacific,Tokyo,378,3.80
8.209.103.0,8880,0,false,FRA,Europe,Frankfurt,189,3.80
8.209.90.242,443,0,true,FRA,Europe,Frankfurt,170,3.80
8.209.119.101,2087,0,true,FRA,Europe,Frankfurt,195,3.80
47.88.106.22,2096,0,true,SJC,North America,San Jose,184,3.80
47.251.40.195,8443,8443,true,SJC,North America,San Jose,466,3.80
47.74.3.2,8080,8080,false,NRT,Asia Pacific,Tokyo,332,3.80
8.209.214.157,8443,0,true,NRT,Asia Pacific,Tokyo,320,3.80
47.89.210.198,8880,8880,false,SJC,North America,San Jose,458,3.80
47.74.54.1,2095,2095,false,NRT,Asia Pacific,Tokyo,341,3.80
8.209.104.238,2095,0,false,AMS,Europe,Amsterdam,178,3.80
8.211.5.145,443,0,true,FRA,Europe,Frankfurt,165,3.80
8.209.113.170,2083,0,true,FRA,Europe,Frankfurt,214,3.80
47.74.41.52,8080,8080,false,NRT,Asia Pacific,Tokyo,379,3.80
47.74.32.38,80,80,false,NRT,Asia Pacific,Tokyo,343,3.80
8.209.69.153,2053,0,true,FRA,Europe,Frankfurt,171,3.80
8.209.111.39,8080,0,false,FRA,Europe,Frankfurt,154,3.80
47.236.8.245,80,80,false,SIN,Asia Pacific,Singapore,25,3.80
8.211.3.245,2083,0,true,FRA,Europe,Frankfurt,207,3.80
47.74.51.138,2087,0,true,NRT,Asia Pacific,Tokyo,235,3.80
8.209.107.244,2052,2052,false,FRA,Europe,Frankfurt,172,3.80
8.209.118.51,8080,8080,false,FRA,Europe,Frankfurt,168,3.80
47.74.54.145,80,80,false,NRT,Asia Pacific,Tokyo,264,3.80
8.209.118.1,443,0,true,FRA,Europe,Frankfurt,195,3.80
47.251.6.118,2083,0,true,SJC,North America,San Jose,180,3.79
47.88.85.162,2053,0,true,SJC,North America,San Jose,369,3.79
8.209.64.189,2095,0,false,FRA,Europe,Frankfurt,165,3.79
8.209.91.175,2083,0,true,FRA,Europe,Frankfurt,163,3.79
47.91.3.87,2053,0,true,NRT,Asia Pacific,Tokyo,374,3.79
8.209.115.172,2083,0,true,FRA,Europe,Frankfurt,173,3.79
47.74.37.227,2082,2082,false,NRT,Asia Pacific,Tokyo,327,3.79
8.211.4.100,2052,0,false,FRA,Europe,Frankfurt,171,3.79
47.74.54.33,2052,2052,false,NRT,Asia Pacific,Tokyo,363,3.79
47.89.248.208,2086,2086,false,SJC,North America,San Jose,203,3.79
8.209.100.68,8880,0,false,AMS,Europe,Amsterdam,196,3.79
47.245.179.25,8443,0,true,FRA,Europe,Frankfurt,209,3.79
47.245.33.56,2096,0,true,NRT,Asia Pacific,Tokyo,221,3.79
47.89.240.97,2086,2086,false,SJC,North America,San Jose,426,3.79
8.209.71.98,2086,0,false,FRA,Europe,Frankfurt,172,3.79
8.209.74.247,2087,0,true,FRA,Europe,Frankfurt,198,3.79
8.209.100.142,2086,0,false,FRA,Europe,Frankfurt,155,3.79
8.208.14.146,443,0,true,LHR,Europe,London,172,3.79
8.209.116.60,80,0,false,FRA,Europe,Frankfurt,207,3.79
8.209.117.108,2087,0,true,FRA,Europe,Frankfurt,155,3.78
8.209.76.157,80,80,false,FRA,Europe,Frankfurt,171,3.78
8.209.97.62,2083,2083,true,AMS,Europe,Amsterdam,261,3.78
47.251.62.196,443,80,true,SJC,North America,San Jose,181,3.78
8.209.101.141,443,0,true,FRA,Europe,Frankfurt,176,3.78
47.74.43.95,8443,0,true,NRT,Asia Pacific,Tokyo,378,3.78
8.209.114.147,8443,0,true,FRA,Europe,Frankfurt,171,3.78
8.211.6.77,8080,0,false,FRA,Europe,Frankfurt,189,3.78
47.91.14.47,2087,0,true,NRT,Asia Pacific,Tokyo,278,3.78
47.251.38.246,80,80,false,SJC,North America,San Jose,182,3.78
8.209.65.133,443,80,true,FRA,Europe,Frankfurt,182,3.78
8.209.80.34,2083,0,true,FRA,Europe,Frankfurt,170,3.78
47.251.36.182,8880,0,false,SJC,North America,San Jose,179,3.78
47.89.253.56,2087,0,true,SJC,North America,San Jose,450,3.78
8.222.212.172,2052,0,false,SIN,Asia Pacific,Singapore,21,3.78
8.211.5.145,2083,0,true,FRA,Europe,Frankfurt,205,3.78
8.211.5.115,443,0,true,FRA,Europe,Frankfurt,166,3.78
8.209.113.81,2082,0,false,FRA,Europe,Frankfurt,176,3.78
47.245.39.28,80,80,false,NRT,Asia Pacific,Tokyo,311,3.78
8.209.102.133,80,80,false,FRA,Europe,Frankfurt,173,3.78
8.209.107.155,8080,0,false,FRA,Europe,Frankfurt,165,3.78
47.245.11.230,2082,2082,false,NRT,Asia Pacific,Tokyo,274,3.78
8.211.3.245,2052,0,false,FRA,Europe,Frankfurt,178,3.77
8.211.1.212,443,0,true,FRA,Europe,Frankfurt,175,3.77
8.219.228.186,443,0,true,SIN,Asia Pacific,Singapore,47,3.77
8.211.1.4,2082,0,false,AMS,Europe,Amsterdam,201,3.77
8.209.109.179,2095,2095,false,FRA,Europe,Frankfurt,177,3.77
8.209.114.30,443,0,true,FRA,Europe,Frankfurt,472,3.77
8.209.101.213,8443,0,true,FRA,Europe,Frankfurt,165,3.77
47.88.94.236,8080,0,false,SJC,North America,San Jose,180,3.77
8.209.118.1,8880,0,false,FRA,Europe,Frankfurt,168,3.77
8.209.76.86,2053,0,true,FRA,Europe,Frankfurt,245,3.77
47.89.229.186,8880,0,false,SJC,North America,San Jose,368,3.77
47.74.45.143,2086,2086,false,NRT,Asia Pacific,Tokyo,345,3.77
8.209.114.147,2095,0,false,FRA,Europe,Frankfurt,172,3.77
8.209.72.14,2095,2095,false,FRA,Europe,Frankfurt,154,3.77
47.245.177.94,2082,2082,false,AMS,Europe,Amsterdam,190,3.77
47.74.6.73,2053,0,true,NRT,Asia Pacific,Tokyo,383,3.77
8.209.214.157,8880,8880,false,NRT,Asia Pacific,Tokyo,247,3.77
47.74.56.138,2052,2052,false,NRT,Asia Pacific,Tokyo,275,3.77
8.209.76.96,8443,0,true,FRA,Europe,Frankfurt,241,3.77
8.209.115.172,2095,2095,false,FRA,Europe,Frankfurt,164,3.77
8.209.71.120,8880,0,false,FRA,Europe,Frankfurt,177,3.77
47.245.2.231,2086,2086,false,NRT,Asia Pacific,Tokyo,351,3.77
47.74.27.94,443,80,true,NRT,Asia Pacific,Tokyo,340,3.77
8.211.4.122,2083,0,true,AMS,Europe,Amsterdam,192,3.77
47.89.250.79,2053,0,true,SJC,North America,San Jose,211,3.76
8.209.107.244,2086,2086,false,FRA,Europe,Frankfurt,168,3.76
47.88.92.81,2086,0,false,SJC,North America,San Jose,176,3.76
8.209.99.26,2087,0,true,AMS,Europe,Amsterdam,179,3.76
47.74.32.38,2082,2082,false,NRT,Asia Pacific,Tokyo,382,3.76
8.211.8.13,8080,0,false,FRA,Europe,Frankfurt,171,3.76
47.251.40.195,2086,0,false,SJC,North America,San Jose,180,3.76
8.209.109.15,2053,0,true,FRA,Europe,Frankfurt,187,3.76
8.209.110.127,2095,0,false,FRA,Europe,Frankfurt,182,3.76
8.219.155.255,2095,0,false,SIN,Asia Pacific,Singapore,8,3.76
8.209.98.57,2087,0,true,AMS,Europe,Amsterdam,202,3.76
47.88.16.66,443,80,true,SJC,North America,San Jose,390,3.76
8.209.101.213,8080,8080,false,FRA,Europe,Frankfurt,165,3.76
8.211.11.170,8880,8880,false,AMS,Europe,Amsterdam,174,3.76
47.89.241.148,2052,0,false,SJC,North America,San Jose,320,3.76
8.209.215.247,8880,8880,false,NRT,Asia Pacific,Tokyo,314,3.76
8.209.100.26,2096,0,true,FRA,Europe,Frankfurt,204,3.76
47.74.46.78,2082,2082,false,NRT,Asia Pacific,Tokyo,328,3.76
47.245.37.29,2087,0,true,NRT,Asia Pacific,Tokyo,364,3.76
8.209.111.62,8080,0,false,FRA,Europe,Frankfurt,165,3.75
47.245.57.38,2086,2086,false,NRT,Asia Pacific,Tokyo,194,3.75
8.209.114.30,2083,2083,true,FRA,Europe,Frankfurt,197,3.75
47.245.59.243,2087,0,true,NRT,Asia Pacific,Tokyo,295,3.75
8.209.72.196,2082,0,false,FRA,Europe,Frankfurt,185,3.75
47.89.208.69,2082,0,false,SJC,North America,San Jose,175,3.75
8.211.2.219,2095,0,false,FRA,Europe,Frankfurt,176,3.75
47.88.84.18,2095,0,false,SJC,North America,San Jose,179,3.75
8.209.96.214,8443,0,true,AMS,Europe,Amsterdam,201,3.75
47.254.0.56,2096,0,true,SJC,North America,San Jose,187,3.75
8.209.91.1,443,0,true,FRA,Europe,Frankfurt,180,3.75
8.209.114.213,443,0,true,FRA,Europe,Frankfurt,244,3.75
8.209.102.172,2095,2095,false,AMS,Europe,Amsterdam,173,3.75
8.209.105.97,2087,0,true,FRA,Europe,Frankfurt,163,3.75
47.74.41.136,2082,2082,false,NRT,Asia Pacific,Tokyo,418,3.75
47.245.37.12,8880,8880,false,NRT,Asia Pacific,Tokyo,276,3.75
8.211.2.134,8880,8880,false,FRA,Europe,Frankfurt,172,3.75
47.254.93.5,2082,0,false,SJC,North America,San Jose,179,3.75
8.209.100.132,8080,8080,false,FRA,Europe,Frankfurt,178,3.75
47.74.24.52,2095,2095,false,NRT,Asia Pacific,Tokyo,358,3.75
8.209.112.109,8443,0,true,FRA,Europe,Frankfurt,343,3.75
8.211.1.4,2096,0,true,AMS,Europe,Amsterdam,240,3.75
8.219.78.1,443,0,true,SIN,Asia Pacific,Singapore,54,3.75
47.254.82.232,2082,0,false,SJC,North America,San Jose,453,3.75
8.209.64.250,8080,8080,false,FRA,Europe,Frankfurt,189,3.75
8.219.140.1,2095,0,false,SIN,Asia Pacific,Singapore,5,3.75
47.245.181.236,2053,0,true,FRA,Europe,Frankfurt,185,3.75
47.251.49.17,2096,0,true,SJC,North America,San Jose,187,3.75
47.74.11.219,2086,2086,false,NRT,Asia Pacific,Tokyo,332,3.75
47.74.50.249,8443,8443,true,NRT,Asia Pacific,Tokyo,332,3.75
198.11.183.142,2096,2096,true,SJC,North America,San Jose,178,3.75
47.251.43.132,2095,0,false,SJC,North America,San Jose,421,3.75
8.209.117.46,2095,0,false,FRA,Europe,Frankfurt,154,3.75
47.74.49.62,2053,0,true,NRT,Asia Pacific,Tokyo,363,3.74
8.209.110.199,2083,0,true,FRA,Europe,Frankfurt,155,3.74
8.209.72.14,443,80,true,FRA,Europe,Frankfurt,228,3.74
8.211.7.198,2095,0,false,FRA,Europe,Frankfurt,181,3.74
8.219.156.173,2087,0,true,SIN,Asia Pacific,Singapore,33,3.74
47.245.37.12,2083,0,true,NRT,Asia Pacific,Tokyo,290,3.74
8.209.110.127,2053,0,true,FRA,Europe,Frankfurt,195,3.74
47.74.13.200,2095,0,false,NRT,Asia Pacific,Tokyo,328,3.74
47.245.178.157,2087,0,true,AMS,Europe,Amsterdam,187,3.74
47.251.10.59,2082,0,false,SJC,North America,San Jose,175,3.74
8.209.81.164,8443,0,true,AMS,Europe,Amsterdam,367,3.74
47.245.56.121,2082,2082,false,NRT,Asia Pacific,Tokyo,200,3.74
8.209.72.225,8443,8443,true,AMS,Europe,Amsterdam,161,3.74
47.74.27.211,2083,0,true,NRT,Asia Pacific,Tokyo,385,3.74
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,35,3.74
47.245.56.207,2053,0,true,NRT,Asia Pacific,Tokyo,379,3.74
8.209.85.166,8880,0,false,FRA,Europe,Frankfurt,194,3.74
47.89.252.121,2052,0,false,SJC,North America,San Jose,316,3.74
47.245.58.175,8880,8880,false,NRT,Asia Pacific,Tokyo,373,3.74
8.219.247.203,2096,0,true,SIN,Asia Pacific,Singapore,78,3.74
8.211.3.86,2082,0,false,FRA,Europe,Frankfurt,164,3.74
8.209.116.203,8443,0,true,FRA,Europe,Frankfurt,177,3.74
8.209.101.213,2087,0,true,FRA,Europe,Frankfurt,175,3.74
8.209.110.124,2083,2083,true,FRA,Europe,Frankfurt,177,3.74
47.89.218.105,2082,0,false,SJC,North America,San Jose,179,3.74
8.209.100.83,2052,2052,false,FRA,Europe,Frankfurt,182,3.74
47.89.245.217,2052,0,false,SJC,North America,San Jose,190,3.74
8.211.0.169,2096,0,true,FRA,Europe,Frankfurt,203,3.74
8.209.107.31,2086,0,false,FRA,Europe,Frankfurt,165,3.74
47.88.76.182,443,0,true,SJC,North America,San Jose,183,3.74
8.209.107.146,2087,0,true,AMS,Europe,Amsterdam,253,3.74
47.74.27.151,8080,8080,false,NRT,Asia Pacific,Tokyo,356,3.73
47.245.181.236,2086,2086,false,FRA,Europe,Frankfurt,164,3.73
47.245.56.29,2082,2082,false,NRT,Asia Pacific,Tokyo,244,3.73
8.209.112.198,2095,0,false,FRA,Europe,Frankfurt,154,3.73
